compressed_query_seconds,compressed_storage_bytes,compressed_total_seconds,dense_query_seconds,dense_storage_bytes,dense_total_seconds,family,identity_error,instance,n,options,query_speedup,repeats,seed,storage_ratio,theta_count,total_speedup
0.008656916004838422,44752,0.013928374974057078,0.0019933330186177045,117056,0.08080024999799207,near_tie,5.158653948456049e-09,near_tie_n90_m6_g9_s22,90,540,0.23025902267084655,5,22,2.615659635323561,26,5.801125411147403
0.008825166005408391,44752,0.014141082996502519,0.002000249980483204,117056,0.0814375409972854,near_tie,5.020410753786564e-09,near_tie_n90_m6_g9_s23,90,540,0.2266529580585086,5,23,2.615659635323561,26,5.758932397004328
0.016903834010008723,88672,0.027368917013518512,0.003953749983338639,233696,0.16018999999505468,near_tie,2.0052539184689522e-08,near_tie_n180_m6_g13_s21,180,1080,0.23389664031234764,5,21,2.635510645976182,26,5.852990087840559
0.016858750022947788,88672,0.02703516697511077,0.003919584007235244,233696,0.15910295801586471,near_tie,2.057640813291073e-08,near_tie_n180_m6_g13_s22,180,1080,0.2324955291406531,5,22,2.635510645976182,26,5.885037002447174
0.01678504201117903,88672,0.027060125023126602,0.004007332987384871,233696,0.15928599998005666,near_tie,2.0547304302453995e-08,near_tie_n180_m6_g13_s23,180,1080,0.23874429296727057,5,23,2.635510645976182,26,5.886373394207338
0.03308216598816216,176512,0.05343658398487605,0.007782666012644768,466976,0.3183891669905279,near_tie,7.9016899690032e-08,near_tie_n360_m6_g18_s21,360,2160,0.23525261361150449,5,21,2.6455765047135604,26,5.958261985471233
0.03339670901186764,176512,0.05381929100258276,0.00788316602120176,466976,0.31814733298961073,near_tie,7.939524948596954e-08,near_tie_n360_m6_g18_s22,360,2160,0.2360461930066357,5,22,2.6455765047135604,26,5.911399556979355
0.0332961670064833,176512,0.05363241699524224,0.007797541009495035,466976,0.3172083749959711,near_tie,7.986091077327728e-08,near_tie_n360_m6_g18_s23,360,2160,0.2341873467890982,5,23,2.6455765047135604,26,5.914489645769849
0.06570229199132882,352192,0.10614508399157785,0.015611208014888689,933536,0.6425664580019657,near_tie,3.0943192541599274e-07,near_tie_n720_m6_g26_s21,720,4320,0.23760522718064397,5,21,2.65064510267127,26,6.053661967547649
0.06653687500511296,352192,0.10683524998603389,0.01563337500556372,933536,0.6426560419786256,near_tie,3.2177194952964783e-07,near_tie_n720_m6_g26_s22,720,4320,0.23495805903662276,5,22,2.65064510267127,26,6.015393253281452
0.0659893749980256,352192,0.10667787501006387,0.015547834016615525,933536,0.6434720419929363,near_tie,3.29513568431139e-07,near_tie_n720_m6_g26_s23,720,4320,0.23561117251194932,5,23,2.65064510267127,26,6.031916570631275
0.008621957997092977,54952,0.014156207995256409,0.00740129200858064,1959856,1.3214068330125883,many_breakpoints,4.118192009627819e-09,many_breakpoints_n90_m6_g9_s21,90,540,0.8584235751410639,5,21,35.66487116028534,451,93.34468901950136
0.008743249985855073,54952,0.014230250002583489,0.007337541988817975,1959856,1.3285452080017421,many_breakpoints,4.052708391100168e-09,many_breakpoints_n90_m6_g9_s22,90,540,0.8392236297359371,5,22,35.66487116028534,451,93.36063721723413
0.008713916991837323,54952,0.014052542013814673,0.0072257920110132545,1959856,1.3172886249958538,many_breakpoints,4.096364136785269e-09,many_breakpoints_n90_m6_g9_s23,90,540,0.8292243336471927,5,23,35.66487116028534,451,93.74023743895326
0.01707850000821054,109672,0.0275503330049105,0.026032333000330254,7807696,5.379285540984711,many_breakpoints,1.6938429325819016e-08,many_breakpoints_n180_m6_g13_s21,180,1080,1.524275140546016,5,21,71.19133416004085,901,195.25301345816476
0.0173549170140177,109672,0.027883208997081965,0.026297458010958508,7807696,5.437809333001496,many_breakpoints,1.682201400399208e-08,many_breakpoints_n180_m6_g13_s22,180,1080,1.515274200949382,5,22,71.19133416004085,901,195.0209293905366
0.01703162500052713,109672,0.02757604100042954,0.026397666020784527,7807696,5.442642332985997,many_breakpoints,1.692387741059065e-08,many_breakpoints_n180_m6_g13_s23,180,1080,1.5499205753982677,5,23,71.19133416004085,901,197.36851758021461
0.03378641698509455,219112,0.05455766699742526,0.09486425001523457,31167376,21.60344820798491,many_breakpoints,7.118796929717064e-08,many_breakpoints_n360_m6_g18_s21,360,2160,2.807762955660127,5,21,142.24403957793274,1801,395.9745604408715
0.033907042001374066,219112,0.05471420899266377,0.09451154200360179,31167376,21.41136245900998,many_breakpoints,7.130438461899757e-08,many_breakpoints_n360_m6_g18_s22,360,2160,2.787372074502157,5,22,142.24403957793274,1801,391.330933101507
0.03398574999300763,219112,0.054519792000064626,0.0949791669845581,31167376,21.44863837500452,many_breakpoints,7.188646122813225e-08,many_breakpoints_n360_m6_g18_s23,360,2160,2.7946762100027076,5,23,142.24403957793274,1801,393.4101284718602
0.0678974170004949,437992,0.10975950001738966,0.3592449160059914,124542736,90.03196012499393,many_breakpoints,2.764863893389702e-07,many_breakpoints_n720_m6_g26_s21,720,4320,5.290995326131079,5,21,284.34933971396737,3601,820.2657638813022
0.06755866599269211,437992,0.10932899999897927,0.35803475001011975,124542736,89.82409025001107,many_breakpoints,2.7549685910344124e-07,many_breakpoints_n720_m6_g26_s22,720,4320,5.299612488630974,5,22,284.34933971396737,3601,821.5943642661114
0.06727775000035763,437992,0.10822662501595914,0.35827958400477655,124542736,88.61310366698308,many_breakpoints,2.732849679887295e-07,many_breakpoints_n720_m6_g26_s23,720,4320,5.325379995657881,5,23,284.34933971396737,3601,818.7736026501441
