adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
1.8645846811651214,5,65702,817284,9.60914962563868e-07,17237.46355970385,0.18280341601348482,8057,2,tolerance,9,0.002499305748403221,True,1,0.00013014822616241872,7.550321976039698e-09,47,9.609150543711346e-07,17237.44054563938,0.09803975000977516,0,tolerance,3,0.0008331019161344071,sparse_budget,many_breakpoints,0.0,1,many_breakpoints_n720_m6_g1_s32,6,720,3,32,3601
1.959044857849465,5,65702,817284,9.77833815820255e-07,17230.226832959685,0.1854978749761358,8079,2,tolerance,9,0.002499305748403221,True,1,0.00012980228348169476,7.533414801471872e-09,47,9.778341608227136e-07,17230.205279063368,0.09468791601830162,0,tolerance,3,0.0008331019161344071,sparse_budget,many_breakpoints,0.0,1,many_breakpoints_n720_m6_g1_s33,6,720,3,33,3601
5.124876821670919,8,183408,2247072,0.0,18276.856184692184,0.5653680830146186,18983,4,exact,12,0.46153846153846156,True,1,0.00015742076357128099,8.62293407604386e-09,48,3.9855036542740743e-14,18256.05555870195,0.11031837499467656,0,tolerance,3,0.11538461538461539,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s31,12,720,3,31,26
5.103134090006999,8,183408,2247072,0.0,18280.666849521065,0.5594872089859564,18723,4,exact,12,0.46153846153846156,True,1,0.00015712923050159588,8.60494680836744e-09,48,1.0559108215119222e-13,18260.337222399052,0.10963599997921847,0,tolerance,3,0.11538461538461539,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s32,12,720,3,32,26
2.383889413800175,8,183414,2247144,0.0,18293.622131977438,0.5651934590132441,19223,4,exact,12,0.46153846153846156,True,7,0.00015798549065948464,8.682216025472867e-09,336,1.0629329942794018e-13,18276.60533112146,0.23708879100740887,3,tolerance,12,0.46153846153846156,wide_menu,dense_frontier,0.0,26,dense_frontier_n720_m12_g26_s33,12,720,3,33,26
2.2382109727407844,9,212585,2602968,0.0,15836.391039329761,0.6204415000102017,16293,5,tolerance,13,0.5,True,9,0.00015469280151592102,9.812257172236222e-09,441,0.0,15786.472071627104,0.2772042079886887,5,exact,13,0.5,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s31,12,720,3,31,26
2.3936945208659,9,212560,2602668,8.060202603108891e-16,15848.466239081179,0.6084889170015231,15898,4,tolerance,13,0.5,True,7,0.00015493079990847036,9.818763216132106e-09,343,2.770406780439999e-13,15797.439931169676,0.25420491700060666,3,tolerance,12,0.46153846153846156,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s32,12,720,3,32,26
2.283829390096702,9,212570,2602788,0.0,15853.334963359344,0.6147240829886869,16115,4,tolerance,13,0.5,True,9,0.00015320688544306904,9.705513025335308e-09,441,1.7110684982974838e-13,15807.88405469722,0.2691637499956414,4,tolerance,13,0.5,wide_menu,correlated_risk,0.0,26,correlated_risk_n720_m12_g26_s33,12,720,3,33,26
2.1172889574184257,8,183176,2244288,3.981552396237393e-16,13720.88041483998,0.4727033749804832,13013,4,tolerance,12,0.46153846153846156,True,7,0.00011474921120679937,8.51329633158603e-09,343,3.3683933272168343e-13,13705.6295323309,0.22325879201525822,3,tolerance,12,0.46153846153846156,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s31,12,720,3,31,26
2.2102888194732313,8,183752,2251200,5.321084053246302e-16,13690.29706708633,0.5007451669953298,13541,4,tolerance,12,0.46153846153846156,True,7,0.00011829107825178653,8.796803040571743e-09,343,2.500909505025762e-14,13673.825749369005,0.2265519160137046,3,tolerance,12,0.46153846153846156,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s32,12,720,3,32,26
4.359814934894177,7,163591,2003496,0.0,13717.377015798664,0.44105449999915436,12326,3,exact,12,0.46153846153846156,True,1,0.00011826763693534303,8.633755042699503e-09,49,6.614248600439047e-13,13698.284969915532,0.10116358299273998,0,tolerance,3,0.11538461538461539,wide_menu,near_tie,0.0,26,near_tie_n720_m12_g26_s33,12,720,3,33,26
