configuration,execution_order,family,instance,interval_splits,lower_bound,method,n,relative_gap,repeat,root_upper_bound,seconds,seed,status,theta_lp_evaluations,upper_bound
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s15,4,9041.10647767605,clique,360,2.2131011827379293e-15,0,9050.225781487485,0.2745848329504952,15,tolerance,12,9041.10647767607
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s15,4,9041.10647767605,clique,360,2.2131011827379293e-15,1,9050.225781487485,0.2745920830639079,15,tolerance,12,9041.10647767607
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s15,4,9041.10647767605,clique,360,2.2131011827379293e-15,2,9050.225781487485,0.2745054999832064,15,tolerance,12,9041.10647767607
primary,second,dense_frontier,dense_frontier_n360_m6_g18_s15,4,9041.10647767605,clique,360,2.2131011827379293e-15,3,9050.225781487485,0.2748228330165148,15,tolerance,12,9041.10647767607
primary,first,dense_frontier,dense_frontier_n360_m6_g18_s15,4,9041.10647767605,clique,360,2.2131011827379293e-15,4,9050.225781487485,0.27369541698135436,15,tolerance,12,9041.10647767607
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s11,3,18129.65381223386,compressed,720,1.400638552533471e-13,0,18129.6538122364,0.35570708301384,11,tolerance,12,18129.6538122364
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s11,3,18129.65381223386,compressed,720,1.400638552533471e-13,1,18129.6538122364,0.35838758293539286,11,tolerance,12,18129.6538122364
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s11,3,18129.65381223386,compressed,720,1.400638552533471e-13,2,18129.6538122364,0.35715112497564405,11,tolerance,12,18129.6538122364
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s11,3,18129.65381223386,compressed,720,1.400638552533471e-13,3,18129.6538122364,0.3606996670132503,11,tolerance,12,18129.6538122364
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s11,3,18129.65381223386,compressed,720,1.400638552533471e-13,4,18129.6538122364,0.35949816706124693,11,tolerance,12,18129.6538122364
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s11,4,18129.65381223386,clique,720,4.414620079618389e-15,0,18141.25165573289,0.60367999994196,11,tolerance,12,18129.65381223394
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s11,4,18129.65381223386,clique,720,4.414620079618389e-15,1,18141.25165573289,0.6040613329969347,11,tolerance,12,18129.65381223394
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s11,4,18129.65381223386,clique,720,4.414620079618389e-15,2,18141.25165573289,0.6037840419448912,11,tolerance,12,18129.65381223394
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s11,4,18129.65381223386,clique,720,4.414620079618389e-15,3,18141.25165573289,0.6059690420515835,11,tolerance,12,18129.65381223394
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s11,4,18129.65381223386,clique,720,4.414620079618389e-15,4,18141.25165573289,0.6027542090741917,11,tolerance,12,18129.65381223394
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s12,0,18108.55913444483,compressed,720,7.091710109948214e-14,0,18108.559134446114,0.09534100000746548,12,tolerance,3,18108.559134446114
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s12,0,18108.55913444483,compressed,720,7.091710109948214e-14,1,18108.559134446114,0.0955846660071984,12,tolerance,3,18108.559134446114
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s12,0,18108.55913444483,compressed,720,7.091710109948214e-14,2,18108.559134446114,0.09620499995071441,12,tolerance,3,18108.559134446114
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s12,0,18108.55913444483,compressed,720,7.091710109948214e-14,3,18108.559134446114,0.09558900003321469,12,tolerance,3,18108.559134446114
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s12,0,18108.55913444483,compressed,720,7.091710109948214e-14,4,18108.559134446114,0.09564379206858575,12,tolerance,3,18108.559134446114
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s12,3,18108.55913444483,clique,720,5.02245758494916e-15,0,18120.245684641603,0.5597050829092041,12,tolerance,12,18108.55913444492
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s12,3,18108.55913444483,clique,720,5.02245758494916e-15,1,18120.245684641603,0.5626683339942247,12,tolerance,12,18108.55913444492
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s12,3,18108.55913444483,clique,720,5.02245758494916e-15,2,18120.245684641603,0.5566193329868838,12,tolerance,12,18108.55913444492
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s12,3,18108.55913444483,clique,720,5.02245758494916e-15,3,18120.245684641603,0.5592882499331608,12,tolerance,12,18108.55913444492
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s12,3,18108.55913444483,clique,720,5.02245758494916e-15,4,18120.245684641603,0.5578014169586822,12,tolerance,12,18108.55913444492
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s13,0,18105.58203564732,compressed,720,2.815048032535269e-13,0,18105.582035652416,0.09509320801589638,13,tolerance,3,18105.582035652416
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s13,0,18105.58203564732,compressed,720,2.815048032535269e-13,1,18105.582035652416,0.09606416593305767,13,tolerance,3,18105.582035652416
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s13,0,18105.58203564732,compressed,720,2.815048032535269e-13,2,18105.582035652416,0.09559141693171114,13,tolerance,3,18105.582035652416
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s13,0,18105.58203564732,compressed,720,2.815048032535269e-13,3,18105.582035652416,0.09620920906309038,13,tolerance,3,18105.582035652416
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s13,0,18105.58203564732,compressed,720,2.815048032535269e-13,4,18105.582035652416,0.09674866602290422,13,tolerance,3,18105.582035652416
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s13,4,18105.58203564732,clique,720,0.0,0,18117.54301419809,0.6059611670207232,13,exact,12,18105.58203564732
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s13,4,18105.58203564732,clique,720,0.0,1,18117.54301419809,0.6053268329706043,13,exact,12,18105.58203564732
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s13,4,18105.58203564732,clique,720,0.0,2,18117.54301419809,0.6041155410930514,13,exact,12,18105.58203564732
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s13,4,18105.58203564732,clique,720,0.0,3,18117.54301419809,0.6052435409510508,13,exact,12,18105.58203564732
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s13,4,18105.58203564732,clique,720,0.0,4,18117.54301419809,0.6054300830001011,13,exact,12,18105.58203564732
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s14,0,18111.936336224946,compressed,720,1.5908178792865496e-13,0,18111.936336227827,0.09669516701251268,14,tolerance,3,18111.936336227827
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s14,0,18111.936336224946,compressed,720,1.5908178792865496e-13,1,18111.936336227827,0.09572037495672703,14,tolerance,3,18111.936336227827
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s14,0,18111.936336224946,compressed,720,1.5908178792865496e-13,2,18111.936336227827,0.09585141704883426,14,tolerance,3,18111.936336227827
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s14,0,18111.936336224946,compressed,720,1.5908178792865496e-13,3,18111.936336227827,0.09531804209109396,14,tolerance,3,18111.936336227827
primary,first,dense_frontier,dense_frontier_n720_m6_g26_s14,0,18111.936336224946,compressed,720,1.5908178792865496e-13,4,18111.936336227827,0.0958889169851318,14,tolerance,3,18111.936336227827
primary,second,dense_frontier,dense_frontier_n720_m6_g26_s14,4,18111.936336224946,clique,720,0.0,0,18122.728441488915,0.6121452080551535,14,exact,12,18111.936336224946
